2138,6,6,Cooking - All Facilities,1,1
2139,6,6,Cooking - All Facilities,1,1
2140,6,6,Cooking - All Facilities,1,1
2141,6,6,Cooking - All Facilities,1,1
2142,6,6,Cooking - All Facilities,1,1
2143,6,6,Cooking - All Facilities,1,1
2144,6,6,Cooking - All Facilities,1,1
2145,6,6,Cooking - All Facilities,1,1
2146,6,6,Cooking - All Facilities,1,1
2147,6,6,Cooking - All Facilities,1,1
2148,6,6,Cooking - All Facilities,1,1
2149,6,6,Cooking - All Facilities,1,1
2150,6,6,Cooking - All Facilities,1,1
2151,1,1,Cooking - Microwave,2,1
2152,6,6,Cooking - All Facilities,1,1
2153,6,6,Cooking - All Facilities,1,1
2154,6,6,Cooking - All Facilities,1,1
2155,6,6,Cooking - All Facilities,1,1
2156,6,6,Cooking - All Facilities,1,1
2157,6,6,Cooking - All Facilities,1,1
2158,6,6,Cooking - All Facilities,1,1
2159,6,6,Cooking - All Facilities,1,1
2160,6,6,Cooking - All Facilities,1,1
2161,6,6,Cooking - All Facilities,1,1
2162,6,6,Cooking - All Facilities,1,1
2163,6,6,Cooking - All Facilities,1,1
2164,6,6,Cooking - All Facilities,1,1
2165,5,5,Non-Cook - Non-cook at home,6,1
2166,6,6,Cooking - All Facilities,1,1
2167,6,6,Cooking - All Facilities,1,1
2168,6,6,Cooking - All Facilities,1,1
2169,6,6,Cooking - All Facilities,1,1
2170,6,6,Cooking - All Facilities,1,1
2171,6,6,Cooking - All Facilities,1,1
2172,6,6,Cooking - All Facilities,1,1
2173,6,6,Cooking - All Facilities,1,1
2174,6,6,Cooking - All Facilities,1,1
2175,6,6,Cooking - All Facilities,1,1
2176,6,6,Cooking - All Facilities,1,1
2177,4,4,Non-Cook - NFA,5,1
2178,6,6,Cooking - All Facilities,1,1
2179,6,6,Cooking - All Facilities,1,1
2180,6,6,Cooking - All Facilities,1,1
2181,6,6,Cooking - All Facilities,1,1
2182,6,6,Cooking - All Facilities,1,1
2183,6,6,Cooking - All Facilities,1,1
2184,6,6,Cooking - All Facilities,1,1
2185,6,6,Cooking - All Facilities,1,1
2186,6,6,Cooking - All Facilities,1,1
2187,6,6,Cooking - All Facilities,1,1
2188,6,6,Cooking - All Facilities,1,1
2189,2,2,Cooking - Kettle,3,1
2190,6,6,Cooking - All Facilities,1,1
2191,6,6,Cooking - All Facilities,1,1
2192,1,1,Cooking - Microwave,2,1
2192,2,2,Cooking - Kettle,3,1
2193,6,6,Cooking - All Facilities,1,1
2194,6,6,Cooking - All Facilities,1,1
2195,6,6,Cooking - All Facilities,1,1
2196,6,6,Cooking - All Facilities,1,1
2197,6,6,Cooking - All Facilities,1,1
2198,6,6,Cooking - All Facilities,1,1
2199,6,6,Cooking - All Facilities,1,1
2200,6,6,Cooking - All Facilities,1,1
2201,6,6,Cooking - All Facilities,1,1
2202,5,5,Non-Cook - Non-cook at home,6,1
2203,6,6,Cooking - All Facilities,1,1
2204,6,6,Cooking - All Facilities,1,1
2205,6,6,Cooking - All Facilities,1,1
2206,6,6,Cooking - All Facilities,1,1
2207,6,6,Cooking - All Facilities,1,1
2208,6,6,Cooking - All Facilities,1,1
2209,6,6,Cooking - All Facilities,1,1
2210,6,6,Cooking - All Facilities,1,1
